Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,SpeedI1,SpeedI2,SpeedFL,SpeedST,SectorBalance,TyreAge_Bucket,IsAnomaly
VER,Red Bull Racing,2.0,96.296,30.916,41.661,23.719,SOFT,5.0,232.0,248.0,276.0,287.0,7.196999999999999,Fresh,False
VER,Red Bull Racing,3.0,96.753,30.999,41.966,23.788,SOFT,6.0,231.0,243.0,276.0,290.0,7.2109999999999985,Fresh,False
VER,Red Bull Racing,4.0,96.647,30.931,41.892,23.824,SOFT,7.0,233.0,253.0,276.0,290.0,7.106999999999999,Fresh,False
VER,Red Bull Racing,5.0,97.173,31.255,42.056,23.862,SOFT,8.0,231.0,245.0,276.0,289.0,7.393000000000001,Fresh,False
VER,Red Bull Racing,6.0,97.092,31.041,42.187,23.864,SOFT,9.0,231.0,247.0,276.0,296.0,7.177,Fresh,False
VER,Red Bull Racing,7.0,97.038,31.015,42.118,23.905,SOFT,10.0,232.0,242.0,277.0,291.0,7.109999999999999,Fresh,False
VER,Red Bull Racing,8.0,97.024,31.041,42.077,23.906,SOFT,11.0,231.0,250.0,277.0,291.0,7.135000000000002,Used,False
VER,Red Bull Racing,9.0,97.229,31.1,42.166,23.963,SOFT,12.0,231.0,243.0,276.0,292.0,7.1370000000000005,Used,False
VER,Red Bull Racing,10.0,96.96,30.986,42.009,23.965,SOFT,13.0,232.0,244.0,277.0,293.0,7.021000000000001,Used,False
VER,Red Bull Racing,11.0,97.085,30.974,42.142,23.969,SOFT,14.0,232.0,246.0,277.0,292.0,7.004999999999999,Used,False
VER,Red Bull Racing,12.0,97.045,30.966,42.091,23.988,SOFT,15.0,234.0,249.0,277.0,292.0,6.9780000000000015,Used,False
VER,Red Bull Racing,13.0,97.03,30.964,42.055,24.011,SOFT,16.0,233.0,251.0,277.0,292.0,6.952999999999999,Used,False
VER,Red Bull Racing,14.0,97.028,30.938,42.042,24.048,SOFT,17.0,233.0,253.0,277.0,293.0,6.890000000000001,Used,False
VER,Red Bull Racing,15.0,97.011,30.887,42.058,24.066,SOFT,18.0,232.0,254.0,276.0,293.0,6.8210000000000015,Used,False
VER,Red Bull Racing,16.0,97.168,31.048,42.032,24.088,SOFT,19.0,233.0,260.0,277.0,292.0,6.959999999999997,Used,False
VER,Red Bull Racing,17.0,99.896,31.006,42.06,26.83,SOFT,20.0,232.0,262.0,,293.0,4.176000000000002,Used,False
VER,Red Bull Racing,18.0,117.854,52.815,41.511,23.528,HARD,1.0,232.0,252.0,277.0,212.0,29.287,Fresh,True
VER,Red Bull Racing,19.0,95.283,30.628,41.162,23.493,HARD,2.0,233.0,248.0,278.0,288.0,7.135000000000002,Fresh,False
VER,Red Bull Racing,20.0,95.16,30.585,41.1,23.475,HARD,3.0,233.0,256.0,278.0,291.0,7.109999999999999,Fresh,False
VER,Red Bull Racing,21.0,95.316,30.576,41.24,23.5,HARD,4.0,235.0,251.0,278.0,293.0,7.0760000000000005,Fresh,False
VER,Red Bull Racing,22.0,95.204,30.56,41.142,23.502,HARD,5.0,234.0,254.0,279.0,294.0,7.058,Fresh,False
VER,Red Bull Racing,23.0,95.216,30.553,41.145,23.518,HARD,6.0,234.0,253.0,279.0,294.0,7.035,Fresh,False
VER,Red Bull Racing,24.0,95.289,30.548,41.257,23.484,HARD,7.0,234.0,257.0,279.0,294.0,7.0639999999999965,Fresh,False
VER,Red Bull Racing,25.0,95.342,30.518,41.282,23.542,HARD,8.0,233.0,250.0,279.0,295.0,6.975999999999999,Fresh,False
VER,Red Bull Racing,26.0,95.223,30.522,41.14,23.561,HARD,9.0,235.0,257.0,279.0,295.0,6.9609999999999985,Fresh,False
VER,Red Bull Racing,27.0,95.581,30.649,41.338,23.594,HARD,10.0,230.0,250.0,279.0,294.0,7.055,Fresh,False
VER,Red Bull Racing,28.0,95.477,30.588,41.272,23.617,HARD,11.0,233.0,258.0,278.0,293.0,6.971,Used,False
VER,Red Bull Racing,29.0,95.793,30.679,41.485,23.629,HARD,12.0,234.0,258.0,279.0,293.0,7.049999999999997,Used,False
VER,Red Bull Racing,30.0,95.771,30.657,41.47,23.644,HARD,13.0,234.0,254.0,279.0,294.0,7.013000000000002,Used,False
VER,Red Bull Racing,31.0,95.679,30.635,41.435,23.609,HARD,14.0,234.0,260.0,279.0,295.0,7.026,Used,False
VER,Red Bull Racing,32.0,95.886,30.669,41.519,23.698,HARD,15.0,234.0,260.0,279.0,296.0,6.971,Used,False
VER,Red Bull Racing,33.0,95.863,30.69,41.459,23.714,HARD,16.0,233.0,258.0,279.0,295.0,6.976000000000003,Used,False
VER,Red Bull Racing,34.0,96.133,30.685,41.661,23.787,HARD,17.0,233.0,261.0,279.0,296.0,6.898,Used,False
VER,Red Bull Racing,35.0,96.018,30.727,41.557,23.734,HARD,18.0,234.0,260.0,279.0,295.0,6.9929999999999986,Used,False
VER,Red Bull Racing,36.0,96.205,30.794,41.561,23.85,HARD,19.0,234.0,263.0,280.0,297.0,6.943999999999999,Used,False
VER,Red Bull Racing,37.0,99.234,30.877,41.634,26.723,HARD,20.0,233.0,264.0,,297.0,4.154,Used,False
VER,Red Bull Racing,38.0,116.445,51.526,41.562,23.357,SOFT,1.0,236.0,258.0,280.0,217.0,28.169000000000004,Fresh,True
VER,Red Bull Racing,39.0,92.608,29.741,39.916,22.951,SOFT,2.0,239.0,265.0,281.0,299.0,6.789999999999999,Fresh,False
VER,Red Bull Racing,40.0,96.589,31.014,42.023,23.552,SOFT,3.0,234.0,245.0,281.0,275.0,7.462,Fresh,False
VER,Red Bull Racing,41.0,95.29,30.697,41.281,23.312,SOFT,4.0,237.0,252.0,281.0,292.0,7.384999999999998,Fresh,False
VER,Red Bull Racing,42.0,94.667,30.477,40.996,23.194,SOFT,5.0,237.0,261.0,281.0,294.0,7.283000000000001,Fresh,False
VER,Red Bull Racing,43.0,94.151,30.132,40.772,23.247,SOFT,6.0,237.0,261.0,281.0,296.0,6.885000000000002,Fresh,False
VER,Red Bull Racing,44.0,94.531,30.348,40.805,23.378,SOFT,7.0,237.0,264.0,281.0,293.0,6.969999999999999,Fresh,False
VER,Red Bull Racing,45.0,94.249,30.18,40.825,23.244,SOFT,8.0,237.0,260.0,281.0,295.0,6.936,Fresh,False
VER,Red Bull Racing,46.0,94.193,30.301,40.682,23.21,SOFT,9.0,235.0,264.0,281.0,297.0,7.0909999999999975,Fresh,False
VER,Red Bull Racing,47.0,94.239,30.267,40.704,23.268,SOFT,10.0,235.0,263.0,281.0,295.0,6.998999999999999,Fresh,False
VER,Red Bull Racing,48.0,94.35,30.245,40.738,23.367,SOFT,11.0,235.0,264.0,282.0,297.0,6.878,Used,False
VER,Red Bull Racing,49.0,94.403,30.246,40.804,23.353,SOFT,12.0,235.0,261.0,282.0,298.0,6.892999999999997,Used,False
VER,Red Bull Racing,50.0,94.783,30.229,40.928,23.626,SOFT,13.0,236.0,265.0,289.0,298.0,6.602999999999998,Used,False
VER,Red Bull Racing,51.0,94.34,30.003,40.834,23.503,SOFT,14.0,236.0,267.0,282.0,314.0,6.5,Used,False
VER,Red Bull Racing,52.0,94.906,30.333,40.919,23.654,SOFT,15.0,235.0,266.0,284.0,299.0,6.6789999999999985,Used,False
VER,Red Bull Racing,53.0,95.6,30.528,41.382,23.69,SOFT,16.0,237.0,270.0,284.0,300.0,6.837999999999997,Used,False
VER,Red Bull Racing,54.0,95.334,30.427,41.227,23.68,SOFT,17.0,236.0,270.0,283.0,301.0,6.747,Used,False
VER,Red Bull Racing,55.0,95.184,30.493,41.22,23.471,SOFT,18.0,236.0,267.0,281.0,296.0,7.0219999999999985,Used,False
VER,Red Bull Racing,56.0,94.671,30.256,40.87,23.545,SOFT,19.0,236.0,267.0,281.0,297.0,6.7109999999999985,Used,False
VER,Red Bull Racing,57.0,94.923,30.384,40.91,23.629,SOFT,20.0,236.0,267.0,275.0,296.0,6.754999999999999,Used,False
PER,Red Bull Racing,2.0,96.541,30.678,41.867,23.996,SOFT,5.0,234.0,257.0,285.0,302.0,6.682000000000002,Fresh,False
PER,Red Bull Racing,3.0,97.297,30.596,42.478,24.223,SOFT,6.0,231.0,245.0,284.0,315.0,6.373000000000001,Fresh,False
PER,Red Bull Racing,4.0,97.722,30.716,42.623,24.383,SOFT,7.0,233.0,246.0,283.0,314.0,6.333000000000002,Fresh,False
PER,Red Bull Racing,5.0,98.044,30.997,42.754,24.293,SOFT,8.0,227.0,249.0,285.0,320.0,6.704000000000001,Fresh,False
PER,Red Bull Racing,6.0,97.823,30.843,42.702,24.278,SOFT,9.0,226.0,249.0,285.0,320.0,6.565000000000001,Fresh,False
PER,Red Bull Racing,7.0,97.821,31.013,42.682,24.126,SOFT,10.0,232.0,259.0,278.0,316.0,6.8870000000000005,Fresh,False
PER,Red Bull Racing,8.0,97.838,31.305,42.428,24.105,SOFT,11.0,232.0,261.0,278.0,302.0,7.199999999999999,Used,False
PER,Red Bull Racing,9.0,97.596,31.145,42.395,24.056,SOFT,12.0,228.0,257.0,278.0,302.0,7.088999999999999,Used,False
PER,Red Bull Racing,10.0,97.63,31.178,42.322,24.13,SOFT,13.0,229.0,259.0,279.0,300.0,7.048000000000002,Used,False
PER,Red Bull Racing,11.0,97.836,31.054,42.473,24.309,SOFT,14.0,233.0,258.0,282.0,300.0,6.744999999999997,Used,False
PER,Red Bull Racing,12.0,100.277,30.891,42.506,26.88,SOFT,15.0,228.0,257.0,,312.0,4.010999999999999,Used,False
PER,Red Bull Racing,13.0,117.624,51.896,41.803,23.925,HARD,1.0,231.0,260.0,288.0,217.0,27.971,Fresh,True
PER,Red Bull Racing,14.0,95.606,30.063,41.855,23.688,HARD,2.0,234.0,263.0,279.0,320.0,6.375,Fresh,False
PER,Red Bull Racing,15.0,96.815,30.785,41.795,24.235,HARD,3.0,229.0,255.0,283.0,299.0,6.550000000000001,Fresh,False
PER,Red Bull Racing,16.0,95.783,30.569,41.558,23.656,HARD,4.0,228.0,256.0,277.0,316.0,6.913,Fresh,False
PER,Red Bull Racing,17.0,96.454,30.922,41.823,23.709,HARD,5.0,228.0,258.0,278.0,294.0,7.213000000000001,Fresh,False
PER,Red Bull Racing,18.0,96.311,30.803,41.835,23.673,HARD,6.0,235.0,259.0,278.0,291.0,7.130000000000003,Fresh,False
PER,Red Bull Racing,19.0,96.038,30.702,41.633,23.703,HARD,7.0,236.0,254.0,278.0,298.0,6.999000000000002,Fresh,False
PER,Red Bull Racing,20.0,96.278,30.918,41.686,23.674,HARD,8.0,230.0,260.0,278.0,298.0,7.244,Fresh,False
PER,Red Bull Racing,21.0,96.165,30.849,41.61,23.706,HARD,9.0,230.0,263.0,277.0,298.0,7.143000000000001,Fresh,False
PER,Red Bull Racing,22.0,96.037,30.824,41.536,23.677,HARD,10.0,232.0,263.0,278.0,295.0,7.147000000000002,Fresh,False
PER,Red Bull Racing,23.0,96.249,30.84,41.729,23.68,HARD,11.0,230.0,262.0,279.0,299.0,7.16,Used,False
PER,Red Bull Racing,24.0,96.211,30.792,41.687,23.732,HARD,12.0,235.0,261.0,278.0,299.0,7.060000000000002,Used,False
PER,Red Bull Racing,25.0,96.344,30.878,41.719,23.747,HARD,13.0,233.0,260.0,279.0,297.0,7.131,Used,False
PER,Red Bull Racing,26.0,96.347,30.938,41.666,23.743,HARD,14.0,232.0,263.0,278.0,298.0,7.195,Used,False
PER,Red Bull Racing,27.0,96.233,30.853,41.543,23.837,HARD,15.0,235.0,263.0,279.0,299.0,7.016000000000002,Used,False
PER,Red Bull Racing,28.0,96.226,30.929,41.588,23.709,HARD,16.0,233.0,264.0,279.0,299.0,7.219999999999999,Used,False
PER,Red Bull Racing,29.0,96.437,30.926,41.749,23.762,HARD,17.0,228.0,263.0,279.0,298.0,7.163999999999998,Used,False
PER,Red Bull Racing,30.0,96.313,30.916,41.643,23.754,HARD,18.0,230.0,263.0,279.0,299.0,7.161999999999999,Used,False
PER,Red Bull Racing,31.0,96.339,30.843,41.752,23.744,HARD,19.0,231.0,263.0,279.0,299.0,7.099,Used,False
PER,Red Bull Racing,32.0,96.276,30.856,41.671,23.749,HARD,20.0,233.0,263.0,279.0,300.0,7.107000000000003,Used,False
PER,Red Bull Racing,33.0,96.564,30.907,41.752,23.905,HARD,21.0,230.0,264.0,279.0,299.0,7.001999999999999,Used,False
PER,Red Bull Racing,34.0,96.378,30.84,41.734,23.804,HARD,22.0,233.0,265.0,279.0,301.0,7.036000000000001,Used,False
PER,Red Bull Racing,35.0,96.776,30.938,41.91,23.928,HARD,23.0,231.0,261.0,279.0,299.0,7.009999999999998,Used,False
PER,Red Bull Racing,36.0,99.365,31.014,41.781,26.57,HARD,24.0,234.0,264.0,,299.0,4.443999999999999,Used,False
PER,Red Bull Racing,37.0,115.808,51.096,41.214,23.498,SOFT,1.0,237.0,254.0,280.0,223.0,27.597999999999995,Fresh,True
PER,Red Bull Racing,38.0,94.804,30.581,40.931,23.292,SOFT,2.0,233.0,256.0,281.0,295.0,7.288999999999998,Fresh,False
PER,Red Bull Racing,39.0,94.607,30.563,40.893,23.151,SOFT,3.0,233.0,260.0,281.0,294.0,7.411999999999999,Fresh,False
PER,Red Bull Racing,40.0,94.364,30.4,40.772,23.192,SOFT,4.0,234.0,257.0,281.0,297.0,7.207999999999998,Fresh,False
PER,Red Bull Racing,41.0,94.4,30.351,40.884,23.165,SOFT,5.0,239.0,258.0,281.0,301.0,7.186,Fresh,False
PER,Red Bull Racing,42.0,94.525,30.299,40.985,23.241,SOFT,6.0,238.0,260.0,281.0,301.0,7.058,Fresh,False
PER,Red Bull Racing,43.0,94.797,30.403,41.148,23.246,SOFT,7.0,236.0,262.0,281.0,301.0,7.157,Fresh,False
PER,Red Bull Racing,44.0,94.799,30.389,41.028,23.382,SOFT,8.0,235.0,257.0,282.0,298.0,7.006999999999998,Fresh,False
PER,Red Bull Racing,45.0,94.592,30.338,40.986,23.268,SOFT,9.0,234.0,263.0,281.0,298.0,7.07,Fresh,False
PER,Red Bull Racing,46.0,94.844,30.41,41.109,23.325,SOFT,10.0,233.0,262.0,281.0,297.0,7.085000000000001,Fresh,False
PER,Red Bull Racing,47.0,94.73,30.281,41.074,23.375,SOFT,11.0,235.0,262.0,281.0,299.0,6.905999999999999,Used,False
PER,Red Bull Racing,48.0,94.885,30.358,41.147,23.38,SOFT,12.0,234.0,264.0,281.0,302.0,6.9780000000000015,Used,False
PER,Red Bull Racing,49.0,94.966,30.4,41.133,23.433,SOFT,13.0,234.0,262.0,281.0,300.0,6.966999999999999,Used,False
PER,Red Bull Racing,50.0,95.082,30.366,41.337,23.379,SOFT,14.0,236.0,263.0,281.0,301.0,6.986999999999998,Used,False
PER,Red Bull Racing,51.0,94.94,30.36,41.144,23.436,SOFT,15.0,235.0,265.0,281.0,304.0,6.9239999999999995,Used,False
PER,Red Bull Racing,52.0,95.183,30.577,41.129,23.477,SOFT,16.0,234.0,266.0,282.0,299.0,7.100000000000001,Used,False
PER,Red Bull Racing,53.0,95.842,30.638,41.522,23.682,SOFT,17.0,235.0,266.0,281.0,299.0,6.956000000000003,Used,False
PER,Red Bull Racing,54.0,95.459,30.578,41.382,23.499,SOFT,18.0,234.0,265.0,282.0,302.0,7.079000000000001,Used,False
PER,Red Bull Racing,55.0,95.611,30.683,41.42,23.508,SOFT,19.0,233.0,264.0,282.0,303.0,7.175000000000001,Used,False
PER,Red Bull Racing,56.0,95.568,30.539,41.406,23.623,SOFT,20.0,235.0,266.0,283.0,304.0,6.916,Used,False
PER,Red Bull Racing,57.0,95.746,30.521,41.6,23.625,SOFT,21.0,236.0,267.0,282.0,306.0,6.896000000000001,Used,False
SAI,Ferrari,2.0,97.236,30.974,42.366,23.896,SOFT,5.0,235.0,244.0,279.0,297.0,7.077999999999999,Fresh,False
SAI,Ferrari,3.0,97.08,31.049,42.179,23.852,SOFT,6.0,233.0,246.0,280.0,300.0,7.196999999999999,Fresh,False
SAI,Ferrari,4.0,97.264,30.957,42.373,23.934,SOFT,7.0,234.0,245.0,285.0,304.0,7.023,Fresh,False
SAI,Ferrari,5.0,98.032,30.967,42.821,24.244,SOFT,8.0,232.0,245.0,286.0,324.0,6.722999999999999,Fresh,False
SAI,Ferrari,6.0,97.741,30.879,42.803,24.059,SOFT,9.0,233.0,243.0,286.0,325.0,6.82,Fresh,False
SAI,Ferrari,7.0,98.26,30.847,43.148,24.265,SOFT,10.0,234.0,242.0,286.0,326.0,6.582000000000001,Fresh,False
SAI,Ferrari,8.0,98.183,31.341,42.701,24.141,SOFT,11.0,232.0,246.0,287.0,316.0,7.200000000000003,Used,False
SAI,Ferrari,9.0,98.03,30.99,42.868,24.172,SOFT,12.0,234.0,247.0,285.0,323.0,6.817999999999998,Used,False
SAI,Ferrari,10.0,97.608,30.819,42.638,24.151,SOFT,13.0,233.0,248.0,287.0,319.0,6.667999999999999,Used,False
SAI,Ferrari,11.0,97.656,31.266,42.386,24.004,SOFT,14.0,232.0,252.0,280.0,324.0,7.261999999999997,Used,False
SAI,Ferrari,12.0,97.65,31.089,42.46,24.101,SOFT,15.0,232.0,248.0,277.0,299.0,6.9879999999999995,Used,False
SAI,Ferrari,13.0,97.243,31.025,42.212,24.006,SOFT,16.0,233.0,250.0,277.0,298.0,7.018999999999998,Used,False
SAI,Ferrari,14.0,99.753,31.011,42.119,26.623,SOFT,17.0,235.0,258.0,,298.0,4.387999999999998,Used,False
SAI,Ferrari,15.0,117.225,51.656,42.013,23.556,HARD,1.0,236.0,252.0,286.0,220.0,28.099999999999998,Fresh,True
SAI,Ferrari,16.0,96.376,30.412,42.131,23.833,HARD,2.0,236.0,247.0,289.0,325.0,6.579000000000001,Fresh,False
SAI,Ferrari,17.0,95.507,30.202,41.758,23.547,HARD,3.0,233.0,251.0,286.0,332.0,6.655000000000001,Fresh,False
SAI,Ferrari,18.0,96.088,30.59,41.964,23.534,HARD,4.0,233.0,249.0,279.0,322.0,7.056000000000001,Fresh,False
SAI,Ferrari,19.0,96.236,30.805,41.897,23.534,HARD,5.0,234.0,248.0,279.0,293.0,7.271000000000001,Fresh,False
SAI,Ferrari,20.0,96.034,30.786,41.66,23.588,HARD,6.0,235.0,252.0,279.0,297.0,7.198,Fresh,False
SAI,Ferrari,21.0,96.104,30.796,41.752,23.556,HARD,7.0,235.0,252.0,279.0,298.0,7.239999999999998,Fresh,False
SAI,Ferrari,22.0,96.008,30.686,41.77,23.552,HARD,8.0,235.0,253.0,280.0,299.0,7.134,Fresh,False
SAI,Ferrari,23.0,96.149,30.738,41.797,23.614,HARD,9.0,236.0,252.0,280.0,300.0,7.123999999999999,Fresh,False
SAI,Ferrari,24.0,96.2,30.698,41.881,23.621,HARD,10.0,236.0,251.0,280.0,301.0,7.077000000000002,Fresh,False
SAI,Ferrari,25.0,96.22,30.724,41.907,23.589,HARD,11.0,233.0,251.0,280.0,301.0,7.135000000000002,Used,False
SAI,Ferrari,26.0,96.221,30.714,41.878,23.629,HARD,12.0,237.0,252.0,280.0,302.0,7.084999999999997,Used,False
SAI,Ferrari,27.0,96.272,30.807,41.836,23.629,HARD,13.0,236.0,251.0,280.0,301.0,7.177999999999997,Used,False
SAI,Ferrari,28.0,96.534,30.901,41.965,23.668,HARD,14.0,236.0,251.0,280.0,299.0,7.2330000000000005,Used,False
SAI,Ferrari,29.0,96.6,30.852,41.97,23.778,HARD,15.0,236.0,254.0,280.0,301.0,7.074000000000002,Used,False
SAI,Ferrari,30.0,96.337,30.746,41.897,23.694,HARD,16.0,236.0,253.0,280.0,303.0,7.052,Used,False
SAI,Ferrari,31.0,96.537,30.851,41.959,23.727,HARD,17.0,234.0,253.0,280.0,301.0,7.123999999999999,Used,False
SAI,Ferrari,32.0,96.762,30.873,42.115,23.774,HARD,18.0,236.0,255.0,280.0,303.0,7.099,Used,False
SAI,Ferrari,33.0,96.556,30.833,41.987,23.736,HARD,19.0,237.0,254.0,280.0,303.0,7.096999999999998,Used,False
SAI,Ferrari,34.0,96.551,30.858,41.933,23.76,HARD,20.0,236.0,254.0,280.0,301.0,7.097999999999999,Used,False
SAI,Ferrari,35.0,99.274,30.872,42.117,26.285,HARD,21.0,236.0,255.0,,301.0,4.587,Used,False
SAI,Ferrari,36.0,115.62,50.852,41.528,23.24,HARD,1.0,237.0,250.0,280.0,222.0,27.612,Fresh,True
SAI,Ferrari,37.0,95.302,30.695,41.39,23.217,HARD,2.0,237.0,250.0,282.0,296.0,7.4780000000000015,Fresh,False
SAI,Ferrari,38.0,95.1,30.631,41.329,23.14,HARD,3.0,237.0,251.0,282.0,300.0,7.491,Fresh,False
SAI,Ferrari,39.0,94.709,30.481,41.066,23.162,HARD,4.0,237.0,254.0,282.0,299.0,7.319000000000003,Fresh,False
SAI,Ferrari,40.0,94.739,30.382,41.146,23.211,HARD,5.0,238.0,254.0,282.0,303.0,7.171000000000003,Fresh,False
SAI,Ferrari,41.0,95.041,30.638,41.205,23.198,HARD,6.0,236.0,253.0,282.0,303.0,7.440000000000001,Fresh,False
SAI,Ferrari,42.0,94.861,30.448,41.195,23.218,HARD,7.0,237.0,255.0,282.0,301.0,7.23,Fresh,False
SAI,Ferrari,43.0,94.795,30.387,41.201,23.207,HARD,8.0,238.0,253.0,281.0,302.0,7.18,Fresh,False
SAI,Ferrari,44.0,94.507,30.35,40.971,23.186,HARD,9.0,237.0,255.0,282.0,301.0,7.1640000000000015,Fresh,False
SAI,Ferrari,45.0,94.79,30.398,41.123,23.269,HARD,10.0,237.0,256.0,282.0,301.0,7.129000000000001,Fresh,False
SAI,Ferrari,46.0,94.853,30.466,41.116,23.271,HARD,11.0,237.0,256.0,282.0,300.0,7.195,Used,False
SAI,Ferrari,47.0,94.901,30.455,41.086,23.36,HARD,12.0,237.0,255.0,281.0,303.0,7.094999999999999,Used,False
SAI,Ferrari,48.0,94.981,30.602,41.028,23.351,HARD,13.0,236.0,258.0,282.0,303.0,7.251000000000001,Used,False
SAI,Ferrari,49.0,95.44,30.499,41.58,23.361,HARD,14.0,237.0,254.0,282.0,302.0,7.137999999999998,Used,False
SAI,Ferrari,50.0,95.142,30.468,41.331,23.343,HARD,15.0,238.0,256.0,282.0,303.0,7.125,Used,False
SAI,Ferrari,51.0,95.282,30.502,41.387,23.393,HARD,16.0,236.0,255.0,281.0,304.0,7.108999999999998,Used,False
SAI,Ferrari,52.0,95.083,30.522,41.259,23.302,HARD,17.0,237.0,258.0,281.0,303.0,7.219999999999999,Used,False
SAI,Ferrari,53.0,95.211,30.491,41.288,23.432,HARD,18.0,237.0,258.0,283.0,301.0,7.059000000000001,Used,False
SAI,Ferrari,54.0,95.309,30.555,41.277,23.477,HARD,19.0,237.0,257.0,284.0,306.0,7.077999999999999,Used,False
SAI,Ferrari,55.0,95.407,30.699,41.192,23.516,HARD,20.0,237.0,263.0,282.0,306.0,7.183000000000003,Used,False
SAI,Ferrari,56.0,95.305,30.593,41.18,23.532,HARD,21.0,238.0,265.0,283.0,301.0,7.061,Used,False
SAI,Ferrari,57.0,95.327,30.55,41.125,23.652,HARD,22.0,239.0,269.0,282.0,305.0,6.898,Used,False
LEC,Ferrari,2.0,96.862,31.166,41.864,23.832,SOFT,5.0,232.0,240.0,277.0,293.0,7.334,Fresh,False
LEC,Ferrari,3.0,98.062,31.223,42.856,23.983,SOFT,6.0,234.0,256.0,283.0,296.0,7.239999999999998,Fresh,False
LEC,Ferrari,4.0,97.752,30.958,42.784,24.01,SOFT,7.0,233.0,242.0,279.0,313.0,6.947999999999997,Fresh,False
LEC,Ferrari,5.0,98.131,31.192,42.872,24.067,SOFT,8.0,232.0,242.0,283.0,298.0,7.125,Fresh,False
LEC,Ferrari,6.0,97.782,30.936,42.751,24.095,SOFT,9.0,230.0,242.0,283.0,312.0,6.841000000000001,Fresh,False
LEC,Ferrari,7.0,98.957,31.008,43.761,24.188,SOFT,10.0,231.0,246.0,285.0,310.0,6.82,Fresh,False
LEC,Ferrari,8.0,98.136,31.2,42.753,24.183,SOFT,11.0,232.0,258.0,284.0,316.0,7.0169999999999995,Used,False
LEC,Ferrari,9.0,97.844,31.147,42.533,24.164,SOFT,12.0,229.0,258.0,283.0,314.0,6.982999999999997,Used,False
LEC,Ferrari,10.0,97.884,30.988,42.534,24.362,SOFT,13.0,230.0,254.0,279.0,316.0,6.626000000000001,Used,False
LEC,Ferrari,11.0,101.737,32.241,42.647,26.849,SOFT,14.0,229.0,255.0,,297.0,5.3919999999999995,Used,False
LEC,Ferrari,12.0,117.471,51.178,42.371,23.922,HARD,1.0,234.0,257.0,283.0,220.0,27.255999999999997,Fresh,True
LEC,Ferrari,13.0,96.432,30.58,42.173,23.679,HARD,2.0,235.0,254.0,282.0,314.0,6.901,Fresh,False
LEC,Ferrari,14.0,96.756,30.787,42.232,23.737,HARD,3.0,236.0,247.0,282.0,305.0,7.050000000000001,Fresh,False
LEC,Ferrari,15.0,96.813,30.831,42.256,23.726,HARD,4.0,236.0,244.0,285.0,298.0,7.105,Fresh,False
LEC,Ferrari,16.0,96.673,30.606,42.32,23.747,HARD,5.0,236.0,259.0,285.0,320.0,6.859000000000002,Fresh,False
LEC,Ferrari,17.0,97.302,31.109,42.332,23.861,HARD,6.0,233.0,246.0,279.0,318.0,7.248000000000001,Fresh,False
LEC,Ferrari,18.0,97.438,31.18,42.467,23.791,HARD,7.0,233.0,243.0,279.0,298.0,7.388999999999999,Fresh,False
LEC,Ferrari,19.0,96.821,30.986,42.03,23.805,HARD,8.0,234.0,262.0,280.0,298.0,7.181000000000001,Fresh,False
LEC,Ferrari,20.0,96.794,30.839,42.103,23.852,HARD,9.0,234.0,262.0,280.0,299.0,6.986999999999998,Fresh,False
LEC,Ferrari,21.0,96.977,31.089,42.091,23.797,HARD,10.0,234.0,258.0,280.0,300.0,7.291999999999998,Fresh,False
LEC,Ferrari,22.0,96.796,30.994,41.976,23.826,HARD,11.0,234.0,257.0,280.0,299.0,7.167999999999999,Used,False
LEC,Ferrari,23.0,96.987,31.131,41.941,23.915,HARD,12.0,235.0,261.0,280.0,300.0,7.216000000000001,Used,False
LEC,Ferrari,24.0,96.924,31.083,41.904,23.937,HARD,13.0,234.0,258.0,280.0,298.0,7.145999999999997,Used,False
LEC,Ferrari,25.0,96.76,31.059,41.828,23.873,HARD,14.0,234.0,259.0,280.0,299.0,7.186,Used,False
LEC,Ferrari,26.0,96.81,30.991,41.901,23.918,HARD,15.0,234.0,259.0,280.0,300.0,7.073,Used,False
LEC,Ferrari,27.0,96.831,31.081,41.881,23.869,HARD,16.0,235.0,260.0,281.0,301.0,7.212,Used,False
LEC,Ferrari,28.0,96.907,31.019,41.971,23.917,HARD,17.0,234.0,261.0,280.0,300.0,7.101999999999997,Used,False
LEC,Ferrari,29.0,96.963,30.974,42.065,23.924,HARD,18.0,236.0,259.0,280.0,300.0,7.050000000000001,Used,False
LEC,Ferrari,30.0,97.158,31.134,42.03,23.994,HARD,19.0,235.0,260.0,281.0,301.0,7.140000000000001,Used,False
LEC,Ferrari,31.0,97.031,30.999,42.079,23.953,HARD,20.0,236.0,260.0,279.0,300.0,7.045999999999999,Used,False
LEC,Ferrari,32.0,96.941,31.153,41.922,23.866,HARD,21.0,233.0,259.0,279.0,294.0,7.286999999999999,Used,False
LEC,Ferrari,33.0,96.741,30.99,41.868,23.883,HARD,22.0,237.0,261.0,279.0,298.0,7.106999999999999,Used,False
LEC,Ferrari,34.0,99.614,31.219,41.932,26.463,HARD,23.0,237.0,260.0,,296.0,4.756,Used,False
LEC,Ferrari,35.0,116.166,51.681,41.26,23.225,HARD,1.0,235.0,265.0,289.0,219.0,28.455999999999996,Fresh,True
LEC,Ferrari,36.0,94.09,30.063,40.65,23.377,HARD,2.0,238.0,262.0,281.0,318.0,6.686,Fresh,False
